net_arbitrage_revenue,day_start,day_end,power_output_rated,energy_capacity_rated,state_of_health,state_of_charge_initial,state_of_charge_minimum,state_of_charge_maximum,self_discharge_rate,efficiency_charge,efficiency_discharge,rest_before_charge,rest_after_discharge,return_details
604510.0,20150101,20150201,1000,1000,1,0,0,1,0,1,1,0,0,False
638022.0,20150101,20150201,1000,1100,1,0,0,1,0,1,1,0,0,False
664961.0,20150101,20150201,1100,1100,1,0,0,1,0,1,1,0,0,False
671534.0,20150101,20150201,1000,1200,1,0,0,1,0,1,1,0,0,False
698473.0,20150101,20150201,1100,1200,1,0,0,1,0,1,1,0,0,False
725412.0,20150101,20150201,1200,1200,1,0,0,1,0,1,1,0,0,False
705046.0,20150101,20150201,1000,1300,1,0,0,1,0,1,1,0,0,False
731985.0,20150101,20150201,1100,1300,1,0,0,1,0,1,1,0,0,False
758924.0,20150101,20150201,1200,1300,1,0,0,1,0,1,1,0,0,False
785863.0,20150101,20150201,1300,1300,1,0,0,1,0,1,1,0,0,False
738558.0,20150101,20150201,1000,1400,1,0,0,1,0,1,1,0,0,False
765497.0,20150101,20150201,1100,1400,1,0,0,1,0,1,1,0,0,False
792436.0,20150101,20150201,1200,1400,1,0,0,1,0,1,1,0,0,False
819375.0,20150101,20150201,1300,1400,1,0,0,1,0,1,1,0,0,False
846314.0,20150101,20150201,1400,1400,1,0,0,1,0,1,1,0,0,False
772070.0,20150101,20150201,1000,1500,1,0,0,1,0,1,1,0,0,False
799009.0,20150101,20150201,1100,1500,1,0,0,1,0,1,1,0,0,False
825948.0,20150101,20150201,1200,1500,1,0,0,1,0,1,1,0,0,False
852887.0,20150101,20150201,1300,1500,1,0,0,1,0,1,1,0,0,False
879826.0,20150101,20150201,1400,1500,1,0,0,1,0,1,1,0,0,False
906765.0,20150101,20150201,1500,1500,1,0,0,1,0,1,1,0,0,False
805582.0,20150101,20150201,1000,1600,1,0,0,1,0,1,1,0,0,False
832521.0,20150101,20150201,1100,1600,1,0,0,1,0,1,1,0,0,False
859460.0,20150101,20150201,1200,1600,1,0,0,1,0,1,1,0,0,False
886399.0,20150101,20150201,1300,1600,1,0,0,1,0,1,1,0,0,False
913338.0,20150101,20150201,1400,1600,1,0,0,1,0,1,1,0,0,False
940277.0,20150101,20150201,1500,1600,1,0,0,1,0,1,1,0,0,False
967216.0,20150101,20150201,1600,1600,1,0,0,1,0,1,1,0,0,False
839094.0,20150101,20150201,1000,1700,1,0,0,1,0,1,1,0,0,False
866033.0,20150101,20150201,1100,1700,1,0,0,1,0,1,1,0,0,False
892972.0,20150101,20150201,1200,1700,1,0,0,1,0,1,1,0,0,False
919911.0,20150101,20150201,1300,1700,1,0,0,1,0,1,1,0,0,False
946850.0,20150101,20150201,1400,1700,1,0,0,1,0,1,1,0,0,False
973789.0,20150101,20150201,1500,1700,1,0,0,1,0,1,1,0,0,False
1000728.0,20150101,20150201,1600,1700,1,0,0,1,0,1,1,0,0,False
1027667.0,20150101,20150201,1700,1700,1,0,0,1,0,1,1,0,0,False
872606.0,20150101,20150201,1000,1800,1,0,0,1,0,1,1,0,0,False
899545.0,20150101,20150201,1100,1800,1,0,0,1,0,1,1,0,0,False
926484.0,20150101,20150201,1200,1800,1,0,0,1,0,1,1,0,0,False
953423.0,20150101,20150201,1300,1800,1,0,0,1,0,1,1,0,0,False
980362.0,20150101,20150201,1400,1800,1,0,0,1,0,1,1,0,0,False
1007301.0,20150101,20150201,1500,1800,1,0,0,1,0,1,1,0,0,False
1034240.0,20150101,20150201,1600,1800,1,0,0,1,0,1,1,0,0,False
1061179.0,20150101,20150201,1700,1800,1,0,0,1,0,1,1,0,0,False
1088118.0,20150101,20150201,1800,1800,1,0,0,1,0,1,1,0,0,False
906118.0,20150101,20150201,1000,1900,1,0,0,1,0,1,1,0,0,False
933057.0,20150101,20150201,1100,1900,1,0,0,1,0,1,1,0,0,False
959996.0,20150101,20150201,1200,1900,1,0,0,1,0,1,1,0,0,False
986935.0,20150101,20150201,1300,1900,1,0,0,1,0,1,1,0,0,False
1013874.0,20150101,20150201,1400,1900,1,0,0,1,0,1,1,0,0,False
1040813.0,20150101,20150201,1500,1900,1,0,0,1,0,1,1,0,0,False
1067752.0,20150101,20150201,1600,1900,1,0,0,1,0,1,1,0,0,False
1094691.0,20150101,20150201,1700,1900,1,0,0,1,0,1,1,0,0,False
1121630.0,20150101,20150201,1800,1900,1,0,0,1,0,1,1,0,0,False
1148569.0,20150101,20150201,1900,1900,1,0,0,1,0,1,1,0,0,False
939630.0,20150101,20150201,1000,2000,1,0,0,1,0,1,1,0,0,False
966569.0,20150101,20150201,1100,2000,1,0,0,1,0,1,1,0,0,False
993508.0,20150101,20150201,1200,2000,1,0,0,1,0,1,1,0,0,False
1020447.0,20150101,20150201,1300,2000,1,0,0,1,0,1,1,0,0,False
1047386.0,20150101,20150201,1400,2000,1,0,0,1,0,1,1,0,0,False
1074325.0,20150101,20150201,1500,2000,1,0,0,1,0,1,1,0,0,False
1101264.0,20150101,20150201,1600,2000,1,0,0,1,0,1,1,0,0,False
1128203.0,20150101,20150201,1700,2000,1,0,0,1,0,1,1,0,0,False
1155142.0,20150101,20150201,1800,2000,1,0,0,1,0,1,1,0,0,False
1182081.0,20150101,20150201,1900,2000,1,0,0,1,0,1,1,0,0,False
1209020.0,20150101,20150201,2000,2000,1,0,0,1,0,1,1,0,0,False
835660.0,20150201,20150301,1000,1000,1,0,0,1,0,1,1,0,0,False
892025.0,20150201,20150301,1000,1100,1,0,0,1,0,1,1,0,0,False
919226.0,20150201,20150301,1100,1100,1,0,0,1,0,1,1,0,0,False
948390.0,20150201,20150301,1000,1200,1,0,0,1,0,1,1,0,0,False
975591.0,20150201,20150301,1100,1200,1,0,0,1,0,1,1,0,0,False
1002792.0,20150201,20150301,1200,1200,1,0,0,1,0,1,1,0,0,False
1004755.0,20150201,20150301,1000,1300,1,0,0,1,0,1,1,0,0,False
1031956.0,20150201,20150301,1100,1300,1,0,0,1,0,1,1,0,0,False
1059157.0,20150201,20150301,1200,1300,1,0,0,1,0,1,1,0,0,False
1086358.0,20150201,20150301,1300,1300,1,0,0,1,0,1,1,0,0,False
1061120.0,20150201,20150301,1000,1400,1,0,0,1,0,1,1,0,0,False
1088321.0,20150201,20150301,1100,1400,1,0,0,1,0,1,1,0,0,False
1115522.0,20150201,20150301,1200,1400,1,0,0,1,0,1,1,0,0,False
1142723.0,20150201,20150301,1300,1400,1,0,0,1,0,1,1,0,0,False
1169924.0,20150201,20150301,1400,1400,1,0,0,1,0,1,1,0,0,False
1117485.0,20150201,20150301,1000,1500,1,0,0,1,0,1,1,0,0,False
1144686.0,20150201,20150301,1100,1500,1,0,0,1,0,1,1,0,0,False
1171887.0,20150201,20150301,1200,1500,1,0,0,1,0,1,1,0,0,False
1199088.0,20150201,20150301,1300,1500,1,0,0,1,0,1,1,0,0,False
1226289.0,20150201,20150301,1400,1500,1,0,0,1,0,1,1,0,0,False
1253490.0,20150201,20150301,1500,1500,1,0,0,1,0,1,1,0,0,False
1173850.0,20150201,20150301,1000,1600,1,0,0,1,0,1,1,0,0,False
1201051.0,20150201,20150301,1100,1600,1,0,0,1,0,1,1,0,0,False
1228252.0,20150201,20150301,1200,1600,1,0,0,1,0,1,1,0,0,False
1255453.0,20150201,20150301,1300,1600,1,0,0,1,0,1,1,0,0,False
1282654.0,20150201,20150301,1400,1600,1,0,0,1,0,1,1,0,0,False
1309855.0,20150201,20150301,1500,1600,1,0,0,1,0,1,1,0,0,False
1337056.0,20150201,20150301,1600,1600,1,0,0,1,0,1,1,0,0,False
1230215.0,20150201,20150301,1000,1700,1,0,0,1,0,1,1,0,0,False
1257416.0,20150201,20150301,1100,1700,1,0,0,1,0,1,1,0,0,False
1284617.0,20150201,20150301,1200,1700,1,0,0,1,0,1,1,0,0,False
1311818.0,20150201,20150301,1300,1700,1,0,0,1,0,1,1,0,0,False
1339019.0,20150201,20150301,1400,1700,1,0,0,1,0,1,1,0,0,False
1366220.0,20150201,20150301,1500,1700,1,0,0,1,0,1,1,0,0,False
1393421.0,20150201,20150301,1600,1700,1,0,0,1,0,1,1,0,0,False
1420622.0,20150201,20150301,1700,1700,1,0,0,1,0,1,1,0,0,False
1286580.0,20150201,20150301,1000,1800,1,0,0,1,0,1,1,0,0,False
1313781.0,20150201,20150301,1100,1800,1,0,0,1,0,1,1,0,0,False
1340982.0,20150201,20150301,1200,1800,1,0,0,1,0,1,1,0,0,False
1368183.0,20150201,20150301,1300,1800,1,0,0,1,0,1,1,0,0,False
1395384.0,20150201,20150301,1400,1800,1,0,0,1,0,1,1,0,0,False
1422585.0,20150201,20150301,1500,1800,1,0,0,1,0,1,1,0,0,False
1449786.0,20150201,20150301,1600,1800,1,0,0,1,0,1,1,0,0,False
1476987.0,20150201,20150301,1700,1800,1,0,0,1,0,1,1,0,0,False
1504188.0,20150201,20150301,1800,1800,1,0,0,1,0,1,1,0,0,False
1342945.0,20150201,20150301,1000,1900,1,0,0,1,0,1,1,0,0,False
1370146.0,20150201,20150301,1100,1900,1,0,0,1,0,1,1,0,0,False
1397347.0,20150201,20150301,1200,1900,1,0,0,1,0,1,1,0,0,False
1424548.0,20150201,20150301,1300,1900,1,0,0,1,0,1,1,0,0,False
1451749.0,20150201,20150301,1400,1900,1,0,0,1,0,1,1,0,0,False
1478950.0,20150201,20150301,1500,1900,1,0,0,1,0,1,1,0,0,False
1506151.0,20150201,20150301,1600,1900,1,0,0,1,0,1,1,0,0,False
1533352.0,20150201,20150301,1700,1900,1,0,0,1,0,1,1,0,0,False
1560553.0,20150201,20150301,1800,1900,1,0,0,1,0,1,1,0,0,False
1587754.0,20150201,20150301,1900,1900,1,0,0,1,0,1,1,0,0,False
1399310.0,20150201,20150301,1000,2000,1,0,0,1,0,1,1,0,0,False
1426511.0,20150201,20150301,1100,2000,1,0,0,1,0,1,1,0,0,False
1453712.0,20150201,20150301,1200,2000,1,0,0,1,0,1,1,0,0,False
1480913.0,20150201,20150301,1300,2000,1,0,0,1,0,1,1,0,0,False
1508114.0,20150201,20150301,1400,2000,1,0,0,1,0,1,1,0,0,False
1535315.0,20150201,20150301,1500,2000,1,0,0,1,0,1,1,0,0,False
1562516.0,20150201,20150301,1600,2000,1,0,0,1,0,1,1,0,0,False
1589717.0,20150201,20150301,1700,2000,1,0,0,1,0,1,1,0,0,False
1616918.0,20150201,20150301,1800,2000,1,0,0,1,0,1,1,0,0,False
1644119.0,20150201,20150301,1900,2000,1,0,0,1,0,1,1,0,0,False
1671320.0,20150201,20150301,2000,2000,1,0,0,1,0,1,1,0,0,False
407840.0,20150301,20150401,1000,1000,1,0,0,1,0,1,1,0,0,False
432474.0,20150301,20150401,1000,1100,1,0,0,1,0,1,1,0,0,False
448624.0,20150301,20150401,1100,1100,1,0,0,1,0,1,1,0,0,False
457108.0,20150301,20150401,1000,1200,1,0,0,1,0,1,1,0,0,False
473258.0,20150301,20150401,1100,1200,1,0,0,1,0,1,1,0,0,False
489408.0,20150301,20150401,1200,1200,1,0,0,1,0,1,1,0,0,False
481742.0,20150301,20150401,1000,1300,1,0,0,1,0,1,1,0,0,False
497892.0,20150301,20150401,1100,1300,1,0,0,1,0,1,1,0,0,False
514042.0,20150301,20150401,1200,1300,1,0,0,1,0,1,1,0,0,False
530192.0,20150301,20150401,1300,1300,1,0,0,1,0,1,1,0,0,False
506376.0,20150301,20150401,1000,1400,1,0,0,1,0,1,1,0,0,False
522526.0,20150301,20150401,1100,1400,1,0,0,1,0,1,1,0,0,False
538676.0,20150301,20150401,1200,1400,1,0,0,1,0,1,1,0,0,False
554826.0,20150301,20150401,1300,1400,1,0,0,1,0,1,1,0,0,False
570976.0,20150301,20150401,1400,1400,1,0,0,1,0,1,1,0,0,False
531010.0,20150301,20150401,1000,1500,1,0,0,1,0,1,1,0,0,False
547160.0,20150301,20150401,1100,1500,1,0,0,1,0,1,1,0,0,False
563310.0,20150301,20150401,1200,1500,1,0,0,1,0,1,1,0,0,False
579460.0,20150301,20150401,1300,1500,1,0,0,1,0,1,1,0,0,False
595610.0,20150301,20150401,1400,1500,1,0,0,1,0,1,1,0,0,False
611760.0,20150301,20150401,1500,1500,1,0,0,1,0,1,1,0,0,False
555644.0,20150301,20150401,1000,1600,1,0,0,1,0,1,1,0,0,False
571794.0,20150301,20150401,1100,1600,1,0,0,1,0,1,1,0,0,False
587944.0,20150301,20150401,1200,1600,1,0,0,1,0,1,1,0,0,False
604094.0,20150301,20150401,1300,1600,1,0,0,1,0,1,1,0,0,False
620244.0,20150301,20150401,1400,1600,1,0,0,1,0,1,1,0,0,False
636394.0,20150301,20150401,1500,1600,1,0,0,1,0,1,1,0,0,False
652544.0,20150301,20150401,1600,1600,1,0,0,1,0,1,1,0,0,False
580278.0,20150301,20150401,1000,1700,1,0,0,1,0,1,1,0,0,False
596428.0,20150301,20150401,1100,1700,1,0,0,1,0,1,1,0,0,False
612578.0,20150301,20150401,1200,1700,1,0,0,1,0,1,1,0,0,False
628728.0,20150301,20150401,1300,1700,1,0,0,1,0,1,1,0,0,False
644878.0,20150301,20150401,1400,1700,1,0,0,1,0,1,1,0,0,False
661028.0,20150301,20150401,1500,1700,1,0,0,1,0,1,1,0,0,False
677178.0,20150301,20150401,1600,1700,1,0,0,1,0,1,1,0,0,False
693328.0,20150301,20150401,1700,1700,1,0,0,1,0,1,1,0,0,False
604912.0,20150301,20150401,1000,1800,1,0,0,1,0,1,1,0,0,False
621062.0,20150301,20150401,1100,1800,1,0,0,1,0,1,1,0,0,False
637212.0,20150301,20150401,1200,1800,1,0,0,1,0,1,1,0,0,False
653362.0,20150301,20150401,1300,1800,1,0,0,1,0,1,1,0,0,False
669512.0,20150301,20150401,1400,1800,1,0,0,1,0,1,1,0,0,False
685662.0,20150301,20150401,1500,1800,1,0,0,1,0,1,1,0,0,False
701812.0,20150301,20150401,1600,1800,1,0,0,1,0,1,1,0,0,False
717962.0,20150301,20150401,1700,1800,1,0,0,1,0,1,1,0,0,False
734112.0,20150301,20150401,1800,1800,1,0,0,1,0,1,1,0,0,False
629546.0,20150301,20150401,1000,1900,1,0,0,1,0,1,1,0,0,False
645696.0,20150301,20150401,1100,1900,1,0,0,1,0,1,1,0,0,False
661846.0,20150301,20150401,1200,1900,1,0,0,1,0,1,1,0,0,False
677996.0,20150301,20150401,1300,1900,1,0,0,1,0,1,1,0,0,False
694146.0,20150301,20150401,1400,1900,1,0,0,1,0,1,1,0,0,False
710296.0,20150301,20150401,1500,1900,1,0,0,1,0,1,1,0,0,False
726446.0,20150301,20150401,1600,1900,1,0,0,1,0,1,1,0,0,False
742596.0,20150301,20150401,1700,1900,1,0,0,1,0,1,1,0,0,False
758746.0,20150301,20150401,1800,1900,1,0,0,1,0,1,1,0,0,False
774896.0,20150301,20150401,1900,1900,1,0,0,1,0,1,1,0,0,False
654180.0,20150301,20150401,1000,2000,1,0,0,1,0,1,1,0,0,False
670330.0,20150301,20150401,1100,2000,1,0,0,1,0,1,1,0,0,False
686480.0,20150301,20150401,1200,2000,1,0,0,1,0,1,1,0,0,False
702630.0,20150301,20150401,1300,2000,1,0,0,1,0,1,1,0,0,False
718780.0,20150301,20150401,1400,2000,1,0,0,1,0,1,1,0,0,False
734930.0,20150301,20150401,1500,2000,1,0,0,1,0,1,1,0,0,False
751080.0,20150301,20150401,1600,2000,1,0,0,1,0,1,1,0,0,False
767230.0,20150301,20150401,1700,2000,1,0,0,1,0,1,1,0,0,False
783380.0,20150301,20150401,1800,2000,1,0,0,1,0,1,1,0,0,False
799530.0,20150301,20150401,1900,2000,1,0,0,1,0,1,1,0,0,False
815680.0,20150301,20150401,2000,2000,1,0,0,1,0,1,1,0,0,False
194360.0,20150401,20150501,1000,1000,1,0,0,1,0,1,1,0,0,False
207452.0,20150401,20150501,1000,1100,1,0,0,1,0,1,1,0,0,False
213796.0,20150401,20150501,1100,1100,1,0,0,1,0,1,1,0,0,False
220544.0,20150401,20150501,1000,1200,1,0,0,1,0,1,1,0,0,False
226888.0,20150401,20150501,1100,1200,1,0,0,1,0,1,1,0,0,False
233232.0,20150401,20150501,1200,1200,1,0,0,1,0,1,1,0,0,False
233636.0,20150401,20150501,1000,1300,1,0,0,1,0,1,1,0,0,False
239980.0,20150401,20150501,1100,1300,1,0,0,1,0,1,1,0,0,False
246324.0,20150401,20150501,1200,1300,1,0,0,1,0,1,1,0,0,False
252668.0,20150401,20150501,1300,1300,1,0,0,1,0,1,1,0,0,False
246728.0,20150401,20150501,1000,1400,1,0,0,1,0,1,1,0,0,False
253072.0,20150401,20150501,1100,1400,1,0,0,1,0,1,1,0,0,False
259416.0,20150401,20150501,1200,1400,1,0,0,1,0,1,1,0,0,False
265760.0,20150401,20150501,1300,1400,1,0,0,1,0,1,1,0,0,False
272104.0,20150401,20150501,1400,1400,1,0,0,1,0,1,1,0,0,False
259820.0,20150401,20150501,1000,1500,1,0,0,1,0,1,1,0,0,False
266164.0,20150401,20150501,1100,1500,1,0,0,1,0,1,1,0,0,False
272508.0,20150401,20150501,1200,1500,1,0,0,1,0,1,1,0,0,False
278852.0,20150401,20150501,1300,1500,1,0,0,1,0,1,1,0,0,False
285196.0,20150401,20150501,1400,1500,1,0,0,1,0,1,1,0,0,False
291540.0,20150401,20150501,1500,1500,1,0,0,1,0,1,1,0,0,False
272912.0,20150401,20150501,1000,1600,1,0,0,1,0,1,1,0,0,False
279256.0,20150401,20150501,1100,1600,1,0,0,1,0,1,1,0,0,False
285600.0,20150401,20150501,1200,1600,1,0,0,1,0,1,1,0,0,False
291944.0,20150401,20150501,1300,1600,1,0,0,1,0,1,1,0,0,False
298288.0,20150401,20150501,1400,1600,1,0,0,1,0,1,1,0,0,False
304632.0,20150401,20150501,1500,1600,1,0,0,1,0,1,1,0,0,False
310976.0,20150401,20150501,1600,1600,1,0,0,1,0,1,1,0,0,False
286004.0,20150401,20150501,1000,1700,1,0,0,1,0,1,1,0,0,False
292348.0,20150401,20150501,1100,1700,1,0,0,1,0,1,1,0,0,False
298692.0,20150401,20150501,1200,1700,1,0,0,1,0,1,1,0,0,False
305036.0,20150401,20150501,1300,1700,1,0,0,1,0,1,1,0,0,False
311380.0,20150401,20150501,1400,1700,1,0,0,1,0,1,1,0,0,False
317724.0,20150401,20150501,1500,1700,1,0,0,1,0,1,1,0,0,False
324068.0,20150401,20150501,1600,1700,1,0,0,1,0,1,1,0,0,False
330412.0,20150401,20150501,1700,1700,1,0,0,1,0,1,1,0,0,False
299096.0,20150401,20150501,1000,1800,1,0,0,1,0,1,1,0,0,False
305440.0,20150401,20150501,1100,1800,1,0,0,1,0,1,1,0,0,False
311784.0,20150401,20150501,1200,1800,1,0,0,1,0,1,1,0,0,False
318128.0,20150401,20150501,1300,1800,1,0,0,1,0,1,1,0,0,False
324472.0,20150401,20150501,1400,1800,1,0,0,1,0,1,1,0,0,False
330816.0,20150401,20150501,1500,1800,1,0,0,1,0,1,1,0,0,False
337160.0,20150401,20150501,1600,1800,1,0,0,1,0,1,1,0,0,False
343504.0,20150401,20150501,1700,1800,1,0,0,1,0,1,1,0,0,False
349848.0,20150401,20150501,1800,1800,1,0,0,1,0,1,1,0,0,False
312188.0,20150401,20150501,1000,1900,1,0,0,1,0,1,1,0,0,False
318532.0,20150401,20150501,1100,1900,1,0,0,1,0,1,1,0,0,False
324876.0,20150401,20150501,1200,1900,1,0,0,1,0,1,1,0,0,False
331220.0,20150401,20150501,1300,1900,1,0,0,1,0,1,1,0,0,False
337564.0,20150401,20150501,1400,1900,1,0,0,1,0,1,1,0,0,False
343908.0,20150401,20150501,1500,1900,1,0,0,1,0,1,1,0,0,False
350252.0,20150401,20150501,1600,1900,1,0,0,1,0,1,1,0,0,False
356596.0,20150401,20150501,1700,1900,1,0,0,1,0,1,1,0,0,False
362940.0,20150401,20150501,1800,1900,1,0,0,1,0,1,1,0,0,False
369284.0,20150401,20150501,1900,1900,1,0,0,1,0,1,1,0,0,False
325280.0,20150401,20150501,1000,2000,1,0,0,1,0,1,1,0,0,False
331624.0,20150401,20150501,1100,2000,1,0,0,1,0,1,1,0,0,False
337968.0,20150401,20150501,1200,2000,1,0,0,1,0,1,1,0,0,False
344312.0,20150401,20150501,1300,2000,1,0,0,1,0,1,1,0,0,False
350656.0,20150401,20150501,1400,2000,1,0,0,1,0,1,1,0,0,False
357000.0,20150401,20150501,1500,2000,1,0,0,1,0,1,1,0,0,False
363344.0,20150401,20150501,1600,2000,1,0,0,1,0,1,1,0,0,False
369688.0,20150401,20150501,1700,2000,1,0,0,1,0,1,1,0,0,False
376032.0,20150401,20150501,1800,2000,1,0,0,1,0,1,1,0,0,False
382376.0,20150401,20150501,1900,2000,1,0,0,1,0,1,1,0,0,False
388720.0,20150401,20150501,2000,2000,1,0,0,1,0,1,1,0,0,False
389470.0,20150501,20150601,1000,1000,1,0,0,1,0,1,1,0,0,False
417955.0,20150501,20150601,1000,1100,1,0,0,1,0,1,1,0,0,False
428417.0,20150501,20150601,1100,1100,1,0,0,1,0,1,1,0,0,False
446440.0,20150501,20150601,1000,1200,1,0,0,1,0,1,1,0,0,False
456902.0,20150501,20150601,1100,1200,1,0,0,1,0,1,1,0,0,False
467364.0,20150501,20150601,1200,1200,1,0,0,1,0,1,1,0,0,False
474925.0,20150501,20150601,1000,1300,1,0,0,1,0,1,1,0,0,False
485387.0,20150501,20150601,1100,1300,1,0,0,1,0,1,1,0,0,False
495849.0,20150501,20150601,1200,1300,1,0,0,1,0,1,1,0,0,False
506311.0,20150501,20150601,1300,1300,1,0,0,1,0,1,1,0,0,False
503410.0,20150501,20150601,1000,1400,1,0,0,1,0,1,1,0,0,False
513872.0,20150501,20150601,1100,1400,1,0,0,1,0,1,1,0,0,False
524334.0,20150501,20150601,1200,1400,1,0,0,1,0,1,1,0,0,False
534796.0,20150501,20150601,1300,1400,1,0,0,1,0,1,1,0,0,False
545258.0,20150501,20150601,1400,1400,1,0,0,1,0,1,1,0,0,False
531895.0,20150501,20150601,1000,1500,1,0,0,1,0,1,1,0,0,False
542357.0,20150501,20150601,1100,1500,1,0,0,1,0,1,1,0,0,False
552819.0,20150501,20150601,1200,1500,1,0,0,1,0,1,1,0,0,False
563281.0,20150501,20150601,1300,1500,1,0,0,1,0,1,1,0,0,False
573743.0,20150501,20150601,1400,1500,1,0,0,1,0,1,1,0,0,False
584205.0,20150501,20150601,1500,1500,1,0,0,1,0,1,1,0,0,False
560380.0,20150501,20150601,1000,1600,1,0,0,1,0,1,1,0,0,False
570842.0,20150501,20150601,1100,1600,1,0,0,1,0,1,1,0,0,False
581304.0,20150501,20150601,1200,1600,1,0,0,1,0,1,1,0,0,False
591766.0,20150501,20150601,1300,1600,1,0,0,1,0,1,1,0,0,False
602228.0,20150501,20150601,1400,1600,1,0,0,1,0,1,1,0,0,False
612690.0,20150501,20150601,1500,1600,1,0,0,1,0,1,1,0,0,False
623152.0,20150501,20150601,1600,1600,1,0,0,1,0,1,1,0,0,False
588865.0,20150501,20150601,1000,1700,1,0,0,1,0,1,1,0,0,False
599327.0,20150501,20150601,1100,1700,1,0,0,1,0,1,1,0,0,False
609789.0,20150501,20150601,1200,1700,1,0,0,1,0,1,1,0,0,False
620251.0,20150501,20150601,1300,1700,1,0,0,1,0,1,1,0,0,False
630713.0,20150501,20150601,1400,1700,1,0,0,1,0,1,1,0,0,False
641175.0,20150501,20150601,1500,1700,1,0,0,1,0,1,1,0,0,False
651637.0,20150501,20150601,1600,1700,1,0,0,1,0,1,1,0,0,False
662099.0,20150501,20150601,1700,1700,1,0,0,1,0,1,1,0,0,False
617350.0,20150501,20150601,1000,1800,1,0,0,1,0,1,1,0,0,False
627812.0,20150501,20150601,1100,1800,1,0,0,1,0,1,1,0,0,False
638274.0,20150501,20150601,1200,1800,1,0,0,1,0,1,1,0,0,False
648736.0,20150501,20150601,1300,1800,1,0,0,1,0,1,1,0,0,False
659198.0,20150501,20150601,1400,1800,1,0,0,1,0,1,1,0,0,False
669660.0,20150501,20150601,1500,1800,1,0,0,1,0,1,1,0,0,False
680122.0,20150501,20150601,1600,1800,1,0,0,1,0,1,1,0,0,False
690584.0,20150501,20150601,1700,1800,1,0,0,1,0,1,1,0,0,False
701046.0,20150501,20150601,1800,1800,1,0,0,1,0,1,1,0,0,False
645835.0,20150501,20150601,1000,1900,1,0,0,1,0,1,1,0,0,False
656297.0,20150501,20150601,1100,1900,1,0,0,1,0,1,1,0,0,False
666759.0,20150501,20150601,1200,1900,1,0,0,1,0,1,1,0,0,False
677221.0,20150501,20150601,1300,1900,1,0,0,1,0,1,1,0,0,False
687683.0,20150501,20150601,1400,1900,1,0,0,1,0,1,1,0,0,False
698145.0,20150501,20150601,1500,1900,1,0,0,1,0,1,1,0,0,False
708607.0,20150501,20150601,1600,1900,1,0,0,1,0,1,1,0,0,False
719069.0,20150501,20150601,1700,1900,1,0,0,1,0,1,1,0,0,False
729531.0,20150501,20150601,1800,1900,1,0,0,1,0,1,1,0,0,False
739993.0,20150501,20150601,1900,1900,1,0,0,1,0,1,1,0,0,False
674320.0,20150501,20150601,1000,2000,1,0,0,1,0,1,1,0,0,False
684782.0,20150501,20150601,1100,2000,1,0,0,1,0,1,1,0,0,False
695244.0,20150501,20150601,1200,2000,1,0,0,1,0,1,1,0,0,False
705706.0,20150501,20150601,1300,2000,1,0,0,1,0,1,1,0,0,False
716168.0,20150501,20150601,1400,2000,1,0,0,1,0,1,1,0,0,False
726630.0,20150501,20150601,1500,2000,1,0,0,1,0,1,1,0,0,False
737092.0,20150501,20150601,1600,2000,1,0,0,1,0,1,1,0,0,False
747554.0,20150501,20150601,1700,2000,1,0,0,1,0,1,1,0,0,False
758016.0,20150501,20150601,1800,2000,1,0,0,1,0,1,1,0,0,False
768478.0,20150501,20150601,1900,2000,1,0,0,1,0,1,1,0,0,False
778940.0,20150501,20150601,2000,2000,1,0,0,1,0,1,1,0,0,False
568760.0,20150601,20150701,1000,1000,1,0,0,1,0,1,1,0,0,False
620688.0,20150601,20150701,1000,1100,1,0,0,1,0,1,1,0,0,False
625636.0,20150601,20150701,1100,1100,1,0,0,1,0,1,1,0,0,False
672616.0,20150601,20150701,1000,1200,1,0,0,1,0,1,1,0,0,False
677564.0,20150601,20150701,1100,1200,1,0,0,1,0,1,1,0,0,False
682512.0,20150601,20150701,1200,1200,1,0,0,1,0,1,1,0,0,False
724544.0,20150601,20150701,1000,1300,1,0,0,1,0,1,1,0,0,False
729492.0,20150601,20150701,1100,1300,1,0,0,1,0,1,1,0,0,False
734440.0,20150601,20150701,1200,1300,1,0,0,1,0,1,1,0,0,False
739388.0,20150601,20150701,1300,1300,1,0,0,1,0,1,1,0,0,False
776472.0,20150601,20150701,1000,1400,1,0,0,1,0,1,1,0,0,False
781420.0,20150601,20150701,1100,1400,1,0,0,1,0,1,1,0,0,False
786368.0,20150601,20150701,1200,1400,1,0,0,1,0,1,1,0,0,False
791316.0,20150601,20150701,1300,1400,1,0,0,1,0,1,1,0,0,False
796264.0,20150601,20150701,1400,1400,1,0,0,1,0,1,1,0,0,False
828400.0,20150601,20150701,1000,1500,1,0,0,1,0,1,1,0,0,False
833348.0,20150601,20150701,1100,1500,1,0,0,1,0,1,1,0,0,False
838296.0,20150601,20150701,1200,1500,1,0,0,1,0,1,1,0,0,False
843244.0,20150601,20150701,1300,1500,1,0,0,1,0,1,1,0,0,False
848192.0,20150601,20150701,1400,1500,1,0,0,1,0,1,1,0,0,False
853140.0,20150601,20150701,1500,1500,1,0,0,1,0,1,1,0,0,False
880328.0,20150601,20150701,1000,1600,1,0,0,1,0,1,1,0,0,False
885276.0,20150601,20150701,1100,1600,1,0,0,1,0,1,1,0,0,False
